"n"	"n.juveniles"	"nadult.1"	"nadult.2"	"phenotypes"	"ho"	"fis"	"ne1"	"ne2"	"ne3"	"ne4"
"Ho"	221	267	40	40	0.956026058631922	0.2901	-0.003	534.597344625121	87.8318094363646	635.59291838445	69.8104128572803
"Ho"	222	278	42	42	1.12890625	0.2981	-0.0327	532.183885297281	87.3591233570723	632.529485812525	84.9655172413793
"Ho"	223	323	45	45	1.06861413043478	0.2945	-0.0312	530.001019938872	86.9361986724116	629.758958735394	75.1517201718481
"Ho"	224	295	50	50	0.921014492753623	0.2888	-0.0155	528.48223775067	86.5744048069477	627.756607935622	67.2549019607843
"Ho"	225	341	49	49	0.880128205128205	0.2873	-0.0265	526.621511827107	86.2926100879117	625.468108443962	68.3253588516747
"Ho"	226	289	50	50	0.959439528023599	0.2849	-0.0136	525.350526373284	86.0017050490645	623.794220749169	54.9696171333872
"Ho"	227	301	49	49	1.01642857142857	0.289	-0.0236	523.456305023715	85.7285745309636	621.484002613679	68.241416630207
"Ho"	228	289	46	46	1.00970149253731	0.2904	-0.0284	521.757587605173	85.4464271366013	619.367597397433	68.0537974683544
"Ho"	229	310	43	43	1.01841359773371	0.2858	-0.0194	519.921013198911	85.1262586811781	617.070205778648	74.190305765191
"Ho"	230	281	44	44	0.926923076923077	0.2857	-0.0312	518.388113382156	84.7636330355994	615.060986223267	116.694943508057
"Ho"	231	253	42	42	0.974576271186441	0.286	-0.0264	516.491024878755	84.4235726074054	612.683520188369	94.3769050410316
"Ho"	232	352	40	40	1.17857142857143	0.2885	-0.0278	514.172869814295	84.0560239745284	609.840519484234	96.0895940270649
"Ho"	233	322	43	43	1.12945205479452	0.2875	-0.0274	513.153820689132	83.6588605300034	608.383243338756	99.0113332719064
"Ho"	234	309	35	35	1.01453488372093	0.2767	-0.0032	511.84971240474	83.3207303817004	606.647130150465	83.8356164383562
"Ho"	235	324	44	44	0.969429347826087	0.2814	-0.0023	510.417769029999	82.8320241659868	604.674163373406	66.6878908470722
"Ho"	236	304	45	45	0.931948424068768	0.28	-0.0054	509.171137201112	82.522111147196	603.023837722536	57.4647359880165
"Ho"	237	330	51	51	0.908792650918635	0.2775	-0.0091	507.719178553105	82.2315742105353	601.16973346803	63.0573248407643
"Ho"	238	261	60	60	0.994548286604361	0.2769	-0.0116	506.568087077378	82.0196438231122	599.707476303158	76.2762430939227
"Ho"	239	274	54	54	0.942073170731707	0.2756	-0.0322	504.573381515562	81.8933649206592	597.527636261223	74.5965873512836
"Ho"	240	326	52	52	0.885582010582011	0.2688	-0.0111	502.80303372029	81.7167528636503	595.480254062558	82.0968671562703
"Ho"	241	253	51	51	0.850328947368421	0.2777	-0.0339	501.669385085222	81.5226352351186	594.056141622	74.2049469964664
"Ho"	242	316	42	42	0.951117318435754	0.2711	-0.0259	499.631710863689	81.320688955235	591.713515784834	70.7163437655241
"Ho"	243	233	40	40	0.946886446886447	0.2647	0.0037	498.434822600949	81.0073022046357	590.121574928642	85.4416961130742
"Ho"	244	285	37	37	1.0054347826087	0.2685	-0.0244	496.109020136218	80.6669796519072	587.31402659221	93.6185006045949
"Ho"	245	288	33	33	0.997663551401869	0.2638	-0.0043	494.607494345547	80.2786846045976	585.33741744932	104.017719869707
"Ho"	246	295	38	38	0.953453453453453	0.2636	-4e-04	493.163457126447	79.8119678629446	583.376602844497	99.1492265696087
"Ho"	247	274	40	40	0.931528662420382	0.2651	-0.0028	491.820466305328	79.4565725209735	581.598986466543	76.9247083775186
"Ho"	248	278	43	43	0.98208722741433	0.2662	-0.0106	490.242628927808	79.1405185120647	579.59919075234	89.1361456912858
"Ho"	249	268	40	40	0.943181818181818	0.2583	0.0141	488.738059269007	78.8732155388569	577.722512851841	76.7619047619048
"Ho"	250	341	36	36	0.98342175066313	0.266	-0.0175	487.126727248524	78.5665754363381	575.697808066011	68.7303506650544
"Ho"	251	228	35	35	0.945817490494297	0.2637	-0.0171	486.293173817752	78.1967346359209	574.486675512298	83.5593220338983
"Ho"	252	296	34	34	0.976515151515152	0.2627	-0.0157	484.108197185296	77.8141147536281	571.78865320333	78.744151503899
"Ho"	253	319	36	36	1.05845070422535	0.2565	0.0187	482.890430557104	77.4182217968321	570.13099081254	56.1650943396226
"Ho"	254	341	42	42	1.04830287206266	0.2613	-0.0209	481.911819833832	77.0677596140172	568.768637524851	42.3057324840764
"Ho"	255	320	42	42	1.05524861878453	0.2557	-9e-04	481.129073703293	76.8152531617706	567.684593267587	40.3109243697479
"Ho"	256	349	52	52	1.06483790523691	0.2574	-0.0022	480.180898416872	76.5663570735177	566.422494033453	43.5999151463725
"Ho"	257	267	51	51	1.09748427672956	0.2597	-0.0056	479.476898033476	76.425319536769	565.511214852842	46.6151668828871
"Ho"	258	334	52	52	1.09520725388601	0.263	-0.0106	477.996793747412	76.2773546237661	563.8037075651	54.6079088994618
"Ho"	259	309	54	54	1.14807162534435	0.2623	-0.012	477.199374864727	76.1395738072619	562.798890425172	50.4974436090226
"Ho"	260	311	44	44	1.07887323943662	0.2615	-0.0192	476.198558931853	76.0192367914092	561.605402690886	49.0863313949773
"Ho"	261	290	48	48	0.97189349112426	0.2611	-0.0217	475.22765954376	75.8070615942373	560.351106201773	65.5216400911162
"Ho"	262	338	43	43	1.07349081364829	0.2592	-0.0239	474.067527181157	75.6391734114476	558.942307087263	80.9076462367738
"Ho"	263	308	44	44	1.13494318181818	0.2598	-0.0106	473.340233321188	75.4206692128637	557.947711676934	116.694943508057
"Ho"	264	284	49	49	1.13588588588589	0.2597	-0.0205	472.376049253748	75.2164391011831	556.70923741239	129.15288287685
"Ho"	265	305	45	45	1.105	0.2632	-0.0474	471.192186118075	75.0643117852747	555.296177938091	122.158936328931
"Ho"	266	337	45	45	1.06282722513089	0.257	-0.0246	470.22530987661	74.8755418368576	554.069780006594	108.613787991105
"Ho"	267	295	39	39	1.08158682634731	0.2477	-0.0155	469.527501406579	74.689127621568	553.133104303214	146.309194896612
"Ho"	268	330	33	33	1.14738292011019	0.2459	-0.01	468.489422458606	74.4340152553111	551.777246793808	173.310696095076
"Ho"	269	294	40	40	1.07110778443114	0.2504	-0.0295	467.756955355506	74.0869190843973	550.708610068403	128.397887323944
"Ho"	270	301	40	40	1.04765395894428	0.2563	-0.0469	466.731516626811	73.8529581356878	549.383496719244	96.0895940270649
"Ho"	271	300	45	45	1.07246376811594	0.251	-0.0258	465.781661806728	73.622186949331	548.142876221267	97.7777777777778
"Ho"	272	322	50	50	1.11626344086022	0.245	-0.0055	464.833803008122	73.4497971317913	546.9544714457	100.987372754075
"Ho"	273	328	44	44	1.10282258064516	0.2412	-0.0013	464.076976653264	73.3233693276917	546.010379915202	93.4069034185198
"Ho"	274	290	44	44	1.13847305389222	0.2441	-0.0095	463.372804734079	73.1448101965066	545.076422734899	116.950549450549
"Ho"	275	274	43	43	1.12302839116719	0.2378	0.0015	462.363978409577	72.9684125079792	543.8221280826	127.532365633582
"Ho"	276	315	42	42	0.986694677871149	0.2371	-0.0041	461.211018325991	72.7839541939626	542.410820064223	94.5917602996255
